"BoroCT2010","ACS_p_white","ACS_p_black","ACS_p_hispanic","ACS_p_edu_grad_HS","ACS_p_household_white","ACS_p_household_black","ACS_p_household_asian","ACS_p_household_hispanic","ACS_p_US_citizen","ACS_p_home_lang_english","ACS_p_home_lang_spanish","ACS_p_home_lang_other","ACS_p_pop_poverty","ACS_p_unemployed","ACS_p_civilian_labor_force","ACS_p_poverty_under100","ACS_p_poverty_100to149","ACS_p_poverty_200over","ACS_p_income_indv_75000ormore","ACS_p_house_social_security","ACS_p_house_supplemental_security","ACS_p_house_public_assistance","ACS_p_house_SNAP","ACS_avg_per_capita_income","stops"
4039800,4.054054054,95.89934762,2.84249767,29.86923606,4.804270463,95.19572954,0,3.380782918,77.26001864,79.83519147,2.956858943,17.20794959,100,7.172495554,57.96831314,1.910531221,13.37371855,75.34948742,3.837072019,32.20640569,3.380782918,3.736654804,9.608540925,21616,57
4039900,43.44628316,4.912004203,77.25242974,24.97003596,43.74353671,4.653567735,16.23578077,76.83557394,52.61360651,9.10099889,74.52830189,16.37069922,99.31704754,6.393283823,60.54636197,24.43797937,14.09679979,50.38349643,4.191616767,15.2016546,9.203722854,4.033092037,20.68252327,19424,170
4040000,0.407331976,87.10115411,0.407331976,35.70566948,0,91.10512129,0,0,81.19484046,93.28467153,4.817518248,1.897810219,100,8.272251309,46.77528853,11.81262729,11.26951799,76.91785472,4.9,30.7277628,1.078167116,3.773584906,23.45013477,19037,55
4040100,45.36578658,2.337733773,79.7579758,33.67712061,41.49000606,1.817080557,22.47122956,73.77347062,50.30253025,9.778044391,74.62507499,15.59688062,98.39108911,4.31186202,53.06655666,23.34032145,29.97903564,42.65548567,1.719346996,23.74318595,6.178073895,10.66020594,35.49364022,13603,379
4040200,0,93.52896915,0,18.27706636,0,91.23931624,4.05982906,0,90.44394281,92.4395947,0,7.5604053,100,9.834638816,58.23927765,1.354401806,4.288939052,85.70353649,16.73894189,29.48717949,4.487179487,0,1.709401709,32170,75
4040300,48.90467732,1.361752516,83.54055654,33.64341085,52.4168236,1.820464532,13.55932203,80.47708726,44.6714032,8.654628274,80.3969416,10.94843013,99.65956187,3.432331496,57.23801066,20.79310857,17.22857567,44.48240012,1.702949438,17.26302574,5.398618958,1.31826742,18.51851852,15214,504
4040400,3.974006498,81.72956761,9.847538116,33.80497132,4.340962905,84.37253354,5.682715075,11.28650355,82.57935516,81.09370706,8.161582852,10.74471009,99.65008748,8.377125193,59.48512872,4.113368448,10.35866566,78.22924505,4.210202827,26.99289661,7.340173639,7.655880032,20.12628256,22146,108
4040500,56.0151471,2.621613749,94.93154675,31.76416819,50.8135169,4.130162703,4.380475595,90.48811014,43.69356248,3.52180937,92.50403877,3.974151858,99.300903,4.74439132,59.24847073,18.65649751,15.40041068,31.41683778,1.226993865,14.39299124,8.385481852,7.509386733,36.17021277,14647,795
4040700,44.00663625,7.355177658,89.64468409,31.8366426,49.26387316,8.946772367,7.927519819,85.27746319,47.65657404,6.551354661,87.52487372,5.923771621,98.78335407,3.681752874,57.41739251,20.23792862,22.07137859,39.51014696,0.650606647,19.4790487,4.869762174,5.039637599,29.44507361,14246,611
4040900,53.85574725,2.868426523,90.87507795,31.07130555,53.47457627,5.593220339,6.694915254,85.93220339,43.06796924,5.366075489,88.42655753,6.207366985,99.50114321,3.169572108,56.68260237,32.50470023,12.88907458,37.87340714,2.56875973,15.08474576,8.983050848,9.830508475,36.3559322,13949,405
4041100,49.80645161,0,80.67741936,25.54666667,52.3923445,0,19.25837321,77.15311005,49.74193548,6.995288148,79.41283074,13.59188112,100,7.452871548,50.25806452,28.12903226,20.87096774,37.38709677,3.151618399,13.99521531,2.272727273,1.794258373,19.01913876,12362,220
4041300,59.37290034,0,69.65285554,26.13204286,62.97989031,0,13.07129799,67.00182815,58.49944009,15.08557457,64.37652812,20.53789731,97.82754759,5.042979943,56.4837626,21.06227106,10.57692308,60.32509158,9.238665526,13.89396709,4.021937843,9.963436929,22.02925046,23994,278
4041400,0.377139542,86.48099797,14.15723818,23.11111111,1.001669449,86.06010017,0.500834725,10.10016695,83.66695677,82.37511781,8.576814326,9.048067861,99.50681752,4.081632653,47.72265738,15.36443149,13.73177843,55.59766764,5.165456013,22.70450751,2.003338898,4.674457429,19.36560935,20379,459
4041500,52.74559194,2.141057935,76.24685139,24.86122125,57.18475073,4.105571848,20.62561095,71.45650049,56.02015113,3.605769231,76.01495727,20.3792735,98.86649874,1.397081652,50.90680101,25.24840764,15.6433121,46.39490446,2.667474992,13.58748778,1.46627566,7.624633431,24.7311828,15922,268
4042400,1.523260601,97.57101688,0.45286126,34.91505565,0,98.69565217,0,0,95.80074105,89.8940865,2.383053839,7.722859665,97.65335529,7.699665232,59.36599424,4.97470489,1.011804385,87.39460371,13.19772942,39.42028986,2.31884058,6.086956522,15.36231884,33019,68
4042600,55.75396825,31.94444444,12.5,38.77118644,0,0,0,0,93.84920635,71.23015873,18.65079365,10.11904762,17.06349206,2.277432712,6.547619048,51.1627907,36.04651163,12.79069767,1.449275362,0,0,0,0,19773,39
4042700,56.59375664,4.013590996,76.76789127,29.35936965,56.61587811,5.533279872,10.26463512,72.33360064,61.96644723,10.20881671,72.32018562,17.47099768,99.70269696,3.874856487,45.25376938,17.14589989,15.91054313,50.43663472,3.591314031,16.92060946,9.462710505,3.207698476,26.30312751,15304,205
4043200,5.909694555,90.77025232,6.839309429,29.22912206,4.336734694,90.30612245,0,7.142857143,95.08632138,93.49710983,6.213872832,0.289017341,99.66799469,8.003442341,53.98406375,12.32511659,3.597601599,79.01399067,9.641638225,27.29591837,0,4.591836735,21.17346939,27710,104
4043400,1.815904822,78.02128992,12.71133375,37.79697624,1.190476191,85.95238095,5.714285714,12.38095238,92.17282405,79.7611148,10.4180491,9.820836098,99.31120852,6.565656566,52.97432686,2.143757882,7.692307692,79.12988651,9.932659933,27.61904762,1.904761905,0,13.57142857,25392,80
4043701,42.45341615,17.98136646,57.57763975,35.70241064,39.97378768,12.9750983,11.79554391,66.97247706,73.10559006,25.94611931,56.09364978,17.96023092,86.45962733,4.178674352,48.97515528,20.22270115,12.24856322,52.22701149,0.140056022,8.256880734,7.47051114,0,30.14416776,18786,63
4043702,37.77506113,11.93459658,59.67298289,25.0415381,39.86862052,17.73623042,22.58716524,51.28852956,59.06173594,16.72405312,57.5504181,25.72552878,99.23594132,4.769260475,53.22432763,17.10809978,14.15152448,53.89590391,3.553299492,27.79181405,5.962607378,3.688731683,16.82668014,16887,111
4043900,56.01366743,4.988610478,85.48974943,32.68292683,52.72045028,11.06941839,3.846153846,75.6097561,52.73348519,8.114374034,83.07573416,8.809891808,98.38268793,4.799247177,51.13895216,30.58578375,11.59990739,47.14054179,2.355128602,17.44840525,6.378986867,3.470919325,31.33208255,13286,256
4044000,0.727959019,78.10730655,10.8115395,38.22138127,0.855513308,75.19011407,2.47148289,11.31178707,79.45537881,84.36299143,8.276677505,7.360331067,98.57104341,14.99816648,52.46697223,24.53501094,10.99562363,55.14223195,3.186537773,20.24714829,1.425855513,3.802281369,30.70342205,16642,340
4044301,45.52218242,12.12455222,66.4645908,22.96994168,38.3203952,12.91460833,25.26464361,57.2335921,70.81840728,18.52821408,62.24549157,19.22629436,99.7795536,6.945829179,46.07329843,25.76636288,19.55260978,39.68516984,2.549668874,33.52152435,19.54834157,2.611150318,45.0952717,14322,165
4044302,29.49816402,12.58261934,35.05507956,28.26943748,30.46623794,11.97749196,45.25723473,32.15434084,65.14075887,15.52037374,35.79029328,48.68933299,99.60832313,4.396910279,52.63157895,15.43376751,17.32612436,53.15802409,2.884049441,27.65273312,0.964630225,4.903536978,28.29581994,18240,242
4044400,5.634920635,28.13492064,30.71428571,33.25471698,3.248259861,33.99071926,17.74941995,29.11832947,68.88888889,52.81569966,25.12798635,22.05631399,98.96825397,11.35678392,46.07142857,26.34322374,12.91098637,44.38652767,4.069478908,32.59860789,11.48491879,4.872389791,36.774942,13792,624
4044601,9.71975878,36.32493792,49.55658035,19.17330677,10.91854419,42.63431543,8.752166378,46.10051993,67.39978716,37.81446541,47.68081761,14.50471698,100,11.0013471,54.66477474,32.1390564,12.87690671,48.66974104,5.433318366,22.18370884,8.318890815,1.039861352,28.7694974,18549,1160
4044602,7.036346692,30.94128611,24.44082013,30.49391553,8,38.64150943,27.62264151,22.79245283,72.55358807,42.04250907,20.21772939,37.73976153,98.20596459,7.510472771,50.46598323,28.51720047,17.43772242,47.37841044,3.025808366,17.35849057,5.735849057,2.943396226,27.54716981,16667,841
4044800,6.750524109,10.85953878,31.65618449,35.66878981,10.61007958,19.62864722,31.43236074,28.51458886,69.93710692,42.47948952,26.16226071,31.35824977,100,4.659685864,49.05660377,15.09433962,12.41090147,51.40461216,5.427974948,29.17771883,4.641909814,0,9.681697613,19289,83
4045000,45.47181761,2.596580114,26.59911336,22.9535865,52.51396648,1.862197393,21.7877095,26.62942272,69.98100063,19.89494419,27.97110965,52.13394616,100,10.56793674,53.7048765,10.06966435,4.939835339,76.50411653,7.315340909,37.4301676,1.675977654,1.117318436,3.724394786,23024,62
4045200,30.98236776,8.480268682,9.403862301,42.25988701,5.660377359,12.26415094,60.8490566,16.50943396,77.24601176,49.47089947,6.878306878,43.65079365,65.40722082,3.044719315,37.53148615,33.88960205,11.68164313,54.42875481,0.279589935,5.660377359,0,0,8.962264151,16336,82
4045400,14.96026181,12.76297335,13.55773726,21.58652159,18.57887875,22.1642764,43.54628422,16.94915254,62.80972417,29.46339017,9.929789368,60.60682046,100,8.980582524,59.91117345,14.39925199,23.9597943,52.43104254,4.981152396,17.92698827,3.520208605,1.629726206,9.517601043,21321,160
4045500,31.59705928,51.26701079,31.37024871,29.31496831,32.74686607,52.1002859,1.47349901,26.8308775,78.08540591,41.05767585,26.96388841,31.97843574,99.58548412,5.462944366,52.97982168,12.51865232,13.65742559,59.22406346,3.141153082,16.7802947,9.742687486,4.156586761,25.84121399,19851,125
4045600,24.24242424,1.834130782,9.011164274,18.77133106,32.16216216,1.351351351,52.16216216,12.43243243,89.87240829,29.46817786,6.62598082,63.90584133,100,9.410646388,58.37320574,12.20095694,6.53907496,72.88676236,3.899721449,29.18918919,1.621621622,0,9.72972973,21852,45
4045700,24.04405017,2.78372591,25.39002753,31.54013015,30.22351798,3.304178814,56.75413022,21.1856171,67.42122973,12.14421252,25.11068944,62.74509804,100,4.613149292,53.19669624,15.08106455,1.131844601,66.71765066,6.147397834,21.57434402,7.094266278,3.595724004,5.63654033,21259,65
4045800,9.24291686,19.78634464,12.07617278,16.22257053,14.67889908,27.21712538,44.95412844,12.6911315,77.05527171,37.6047314,16.80630853,45.58896008,100,5.079740106,52.34556433,20.9475151,6.595448212,63.39990711,17.00879765,24.9235474,2.293577982,0.611620795,5.963302752,28792,133
4045900,32.7263899,0.291332848,42.38892935,20.1369863,33.36170213,1.021276596,51.57446809,42.46808511,64.0203933,8.410979602,39.61218837,51.97683203,100,5.599071657,54.40640932,20.12624423,9.419762078,58.92206846,8.787446505,19.74468085,0.85106383,0,9.106382979,26082,79
4046000,5.758327427,20.49964564,40.21970234,31.08672936,7.405434204,25.89238146,31.37986148,36.22802344,59.99291283,29.82625483,38.03088803,32.14285714,99.84053863,4.875886525,49.39759036,35.01330967,15.66992014,37.14285714,3.541575011,22.85562067,4.52850293,3.356419819,20.56473095,15202,621
4046100,47.6460768,0.901502504,57.32888147,27.92109256,51.77304965,1.536643026,30.85106383,59.92907801,48.5475793,6.777217015,55.9480894,37.27469358,100,5.862361937,50.35058431,13.25542571,31.88647746,47.47913189,6.363636364,20.21276596,3.78250591,0,20.92198582,17820,203
4046200,11.91651389,14.1023833,31.70215767,29.35720449,8.827930175,22.89276808,42.49376559,25.28678304,68.12861374,40.23641388,31.10224133,28.6613448,94.5141729,9.433962264,48.00451276,28.02148612,11.71292152,45.37451507,3.78446567,20.39900249,3.840399003,2.992518703,22.44389027,15341,304
4046300,38.27623126,1.846895075,52.8640257,21.53110048,43.79084967,0.746965453,39.49579832,53.12791783,47.59100642,5.379188713,48.50088183,46.11992945,100,6.514324693,50.91006424,27.89079229,17.45182013,38.00856531,7.233757535,14.09897292,2.33426704,4.481792717,20.16806723,17368,176
4046400,33.44113842,17.59379043,38.09831824,12.25444341,37.86574871,18.58864028,16.35111876,37.17728055,84.0232859,36.9872226,31.47276395,31.54001345,91.78525226,0,52.32858991,0,0,100,21.60305344,24.26850258,0,2.065404475,2.065404475,44343,25
4046500,78.45505618,0,82.58426966,32.01808467,78.98832685,0,12.74319066,78.69649805,48.3988764,3.510825044,80.66120538,15.82796957,99.24157303,3.934871099,60.33707865,18.34135296,7.132748373,50.75007076,4.296490653,23.15175097,1.653696498,0,19.06614786,19636,394
4046600,30.16570849,27.49408184,14.50794724,12.10884354,29.63549921,32.3296355,21.79080824,16.87797147,85.49205276,45.17696044,14.67730743,40.14573213,99.66181941,8.393742846,61.61650321,14.28571429,3.596878181,76.14523244,14.55981941,24.16798732,2.852614897,1.426307449,4.99207607,37192,291
4046700,54.73409161,1.598524439,60.75929911,25.94991364,53.6528618,2.51279665,31.45649139,61.51698464,49.3237012,6.062592168,59.18400787,34.75339997,99.60036889,2.668148972,53.78112512,27.79320988,15.21604938,44.62962963,3.410766962,16.0539786,3.071195905,2.187063751,13.7738483,19244,384
4046800,7.891119054,14.27000275,25.43304922,24.83948636,11.65803109,19.34369603,40.67357513,22.62521589,77.97635414,47.0179502,18.96352056,34.01852924,100,8.935296132,51.82843003,11.68545505,9.348364036,62.38658235,2.176096418,23.1433506,11.74438687,5.440414508,19.17098446,16595,163
4046900,48.64896479,1.216516552,55.79599953,29.2462845,48.47908745,2.47148289,37.68060837,54.03041825,59.1648146,10.14975042,53.35978497,36.49046461,99.50871447,4.320259511,50.09942683,23.54531562,16.2336899,44.0930998,4.968041836,17.07224335,2.433460076,8.631178707,20.30418251,17537,610
4047000,9.34320074,5.180388529,18.06968856,31.10412926,10.17505471,5.142231948,43.2166302,22.10065646,73.85137219,64.83160622,16.87176166,18.29663212,99.72247919,8.742559524,55.59666975,11.2244898,20.71737786,63.97649969,4.39882698,25.71115974,15.20787746,4.266958425,20.67833698,18929,109
4047100,25.14377732,0.069013113,29.85967334,40.57486631,26.15493959,0,64.32125089,27.22103767,63.79112031,5.906965297,27.91041103,66.18262368,99.95399126,6.033994334,53.80722337,27.06559264,18.82623705,42.04833142,1.856469936,17.1286425,3.695806681,0.92395167,14.4989339,15286,227
4047200,22.9497775,33.88429752,13.63636364,21.47832817,27.92156863,32.94117647,28.07843137,17.56862745,87.82581055,55.35197686,11.53969785,33.1083253,87.19008265,5.647723262,52.16147489,5.176813708,4.812249362,75.50127598,13.70629371,25.01960784,1.019607843,1.647058824,3.921568628,33771,90
4047300,32.91713961,1.305334847,27.01475596,25.55309735,32.73972603,2.191780822,58.69863014,20.34246575,67.30987514,12.08257438,26.07771706,61.83970856,99.91486947,3.355015406,52.44040863,14.22891224,11.30360693,62.93666572,10.15625,26.36986301,1.095890411,3.219178082,11.78082192,32164,150
4047500,25.11827957,0.688172043,21.67741936,27.24419335,33.57761492,1.665556296,56.02931379,25.98267822,69.37634409,12.36263736,19.75732601,67.88003663,99.6344086,3.440860215,43.50537634,17.2890136,16.3177207,47.91711634,3.819628647,14.92338441,4.330446369,6.19586942,11.19253831,17610,156
4047600,58.75,2.279411765,11.10294118,15.06849315,65.19916143,1.048218029,28.5115304,6.708595388,88.75,38.92405063,10.99683544,50.07911392,100,2.572898799,51.10294118,9.632352941,1.764705882,88.23529412,26.55986509,38.78406709,0,3.773584906,3.773584906,52513,8
4047800,33.48,35.18,25.44,23.23996972,39.65041398,35.1425943,16.74333027,24.83900644,87.42,47.84473953,22.79877426,29.35648621,100,5.842486562,50.46,7.32,11.52,70.28,12.67441861,42.45630175,6.20975161,1.425942962,4.323827047,29606,166
4047900,31.14833307,0.41874698,19.27846674,21.32733408,37.50638733,0.459887583,58.91670925,19.31527849,68.22354647,17.39733149,14.45156819,68.15110033,100,2.743240576,52.37558383,11.69270414,10.4364632,72.18553712,9.031007752,20.08175779,1.328564129,3.06591722,11.2927951,25287,72
4048000,16.31289308,27.83018868,24.68553459,24.46280992,19.7037037,29.48148148,32.44444444,26.81481482,76.02201258,58.79417879,16.75675676,24.44906445,99.92138365,10.02331002,55.54245283,10.93627065,5.586152636,74.15420928,7.990762125,27.25925926,1.62962963,5.185185185,15.85185185,26623,143
4048100,39.68349661,1.220798794,44.47626225,27.39480752,43.22891566,2.698795181,44.04819277,43.6626506,55.65938207,7.366393837,47.88958434,44.74402183,99.83421251,6.620080912,50.85154484,20.53140097,16.25905797,52.74758454,4.365866859,19.18072289,7.228915663,2.506024096,20.86746988,17597,202
4048200,14.1373341,28.90940566,21.17714945,30.97826087,17.68707483,35.8276644,22.67573696,19.72789116,69.186382,44.04688464,20.72794571,35.22516965,95.49913445,4.532577904,49.27870744,24.35045317,4.531722054,58.3081571,5.670816044,38.32199547,6.12244898,5.442176871,16.09977324,21393,86
4048300,31.63113535,0.71888944,39.88596926,31.07908352,38.43508169,0.859845228,45.48581255,36.9733448,60.93207734,7.265521797,42.24570674,50.48877147,100,2.970922882,53.74318295,10.4858701,17.74913238,60.53544869,4.380242311,18.22871883,3.353396389,5.073086844,7.566638005,19529,238
4048400,10.7393308,27.97034662,13.34401924,35.5760901,14.04310908,32.13585892,28.54343566,13.97779229,82.4684432,62.25705329,11.84952978,25.89341693,100,7.694145759,61.93147666,9.69745542,9.096373472,72.69084352,5.918560606,21.09732201,2.024820379,1.241018942,11.36512084,23398,176
4048500,30.83690987,0.622317597,26.43776824,21.57360406,36.32680621,0.945307225,56.51586766,20.18906145,58.49785408,12.80898876,25.01123596,62.17977528,99.74248927,3,50.55793991,12.73666093,14.09208262,61.94061962,4.731707317,26.80621202,1.215395003,3.511141121,8.912896691,21008,212
4048900,21.07023411,0.25083612,33.61204013,24.2147923,36.25592417,0,42.65402844,38.15165877,44.23076923,8.091468778,31.66226913,60.24626209,99.74916388,3.196347032,59.44816054,6.789606035,21.87761945,47.69488684,8.235294118,13.74407583,6.161137441,1.184834123,11.37440758,23298,179
4049200,13.52228473,54.58675898,14.56079619,31.84848485,15.27173913,63.42391304,14.13043478,12.77173913,83.81652964,56.30525826,15.44904607,28.24569567,99.76200779,4.861649858,52.59627867,11.49425287,10.49663847,68.72695728,5.967865341,21.19565217,7.989130435,0.869565217,13.75,23676,100
4049301,72.76674938,0,17.74193548,30.93797277,82.33657858,0,15.99443672,10.43115438,80.45905707,44.55825864,17.22151088,38.22023047,100,5.994358251,55.58312655,6.947890819,2.481389578,80.21091811,8.579465542,22.11404729,3.337969402,1.390820584,2.781641168,30700,12
4049302,83.00681431,3.875638842,22.31686542,43.0325353,88.2418813,1.343784994,3.247480403,21.83650616,90.41737649,57.12967236,19.33548685,23.53484079,91.82282794,8.773903262,45.52810903,19.48051948,10.3432282,58.30241187,4.922566372,20.60470325,3.247480403,0,6.159014558,20768,28
4049500,81.44009932,0,31.16076971,33.08080808,85.14285714,0,7.80952381,26.85714286,91.3097455,46.87092568,22.94654498,30.18252934,100,8.68902439,53.94165115,6.08317815,10.55245189,73.37057728,12.87878788,25.71428571,2.476190476,3.619047619,9.904761905,25136,5
4049600,10.07804547,37.36002715,16.76280964,31.35549872,12.95641932,29.91755006,33.68669022,19.9057715,82.08347472,60.77940651,15.05184126,24.16875224,99.66067187,8.670279283,57.78758059,1.974804222,2.996254682,77.39189649,8.256141764,24.6171967,8.00942285,8.598351001,11.89634865,23533,95
4049700,47.97106008,0.314564328,21.13872287,30.77601411,66.1,0,25.8,15.1,80.52846807,33.33333333,20.32520325,46.34146342,99.68543567,3.465732087,51.55709343,5.837803724,8.898706217,70.49542442,7.790204397,26.8,1,1.3,3.1,23708,11
4049900,36.45616951,0.145409223,16.30660573,28.08959157,47.87765293,0,50.6866417,16.60424469,65.76651433,17.24941725,13.83767747,68.91290528,99.93768176,4.747283892,51.84877441,8.189565579,13.73934733,66.47266681,9.118755891,30.14981273,3.058676654,3.870162297,7.428214732,23722,62
4050000,7.544612605,76.68850237,14.02755817,34.18029934,7.654836465,76.54836465,3.201113431,17.3973556,77.02733228,68.58472086,10.16160627,21.25367287,93.74294104,11.43024619,50.3727129,21.78313253,7.518072289,57.44578313,3.328509407,15.86638831,4.523312457,9.53375087,22.68615171,17415,208
4050201,9.528851244,66.80783483,17.04605611,27.83595113,6.150341686,79.27107062,8.656036447,9.339407745,78.87771308,72.39583333,15.21990741,12.38425926,98.67654844,7.855191257,57.38485971,22.4248927,0.590128755,74.67811159,10.89108911,25.05694761,4.10022779,2.733485194,11.61731207,30561,34
4050202,3.843560351,79.43358058,8.361429535,26.45034415,1.049868766,83.98950131,1.837270341,4.461942257,82.06338503,90.35971223,5.323741007,4.316546763,98.58395145,7.637231504,52.93324343,8.686730506,3.761969904,73.1874145,9.571984436,24.40944882,0,3.937007874,15.7480315,23376,31
4050400,1.693925234,93.86682243,6.13317757,29.16291629,3.756708408,92.84436494,0,7.155635063,89.89485981,83.87681159,5.857487923,10.26570048,99.88317757,10.25824964,59.92990654,6.842105263,7.309941521,74.50292398,14.09348442,26.65474061,1.967799642,6.440071556,11.09123435,27139,42
4050500,56.86383929,3.794642857,11.49553571,19.96996997,63.02765648,2.328966521,32.02328967,13.10043668,77.734375,37.16915995,14.95972382,47.87111623,100,1.486748546,58.09151786,7.421875,11.88616071,74.44196429,16.28959276,14.84716157,11.4992722,0,0,31408,8
4050600,0,84.80780964,0,33.11444653,0,88.38582677,8.661417323,0,83.40451495,91.3125,0,8.6875,100,8.255659121,57.35204393,11.77547285,4.514948139,79.19463087,11.51797603,37.4015748,3.346456693,0,13.38582677,24826,100
4050700,73.28990228,0.325732899,14.53953213,33.56374808,81.953125,0,15,12.890625,93.27805745,45.66096423,15.02332815,39.31570762,100,1.248699272,48.23808114,6.33698549,7.491856678,81.01865561,12.74238227,37.109375,4.609375,0,2.34375,32924,17
4050800,0.950369588,88.06758184,7.655755016,21.70212766,1.526717557,91.03053435,5.72519084,8.969465649,86.74762408,78.06060606,5.333333333,16.60606061,98.41605069,10.6741573,52.69271383,8.744635193,4.02360515,74.67811159,2.195608782,22.90076336,4.007633588,0.572519084,14.50381679,20435,124
4051000,0,90.1910828,8.280254777,14.41947566,0,90.88729017,2.637889688,5.995203837,83.56687898,89.22764228,2.303523035,8.468834688,100,6.677265501,55.66878981,17.38853503,0,80.44585987,10.6518283,43.16546763,9.352517986,3.117505995,19.66426859,25606,119
